	Cluster_14 MPP3KO_Cl6,MPP4WT_Cl22	Cluster_3 MPP3KO_Cl21,MPP4KO_Cl2	Cluster_30 MPP3KO_Cl22,MPP3KO_Cl16,MPP3KO_Cl15	Cluster_13 MPP3KO_Cl9,MPP4KO_Cl7,MPP4WT_Cl6	MPP3KO_Cluster_18 MPP3KO_Cl18	Cluster_9 MPP3KO_Cl11,MPP4WT_Cl13	MPP3KO_Cluster_10 MPP3KO_Cl10	Cluster_25 MPP3KO_Cl8,MPP4WT_Cl9	Cluster_23 MPP3KO_Cl1,MPP4WT_Cl12	Cluster_33 MPP3KO_Cl13,MPP3WT_Cl13,MPP3WT_Cl12	Cluster_26 MPP3KO_Cl5,MPP3KO_Cl4,MPP4WT_Cl4	Cluster_39 MPP3KO_Cl20,MPP3WT_Cl9	MPP3KO_MA1536.1 MPP3KO_Cl17	MPP3KO_MA0506.1 MPP3KO_Cl14	Cluster_16 MPP3KO_Cl12,MPP4WT_Cl17	MPP3KO_MA0067.1 MPP3KO_Cl23	Cluster_12 MPP3KO_Cl7,MPP4WT_Cl21,MPP4WT_Cl20	MPP3KO_MA1616.1 MPP3KO_Cl3	Cluster_29 MPP3KO_Cl19,MPP4WT_Cl3	MPP3KO_Cluster_2 MPP3KO_Cl2	Cluster_4 MPP3WT_Cl14,MPP3WT_Cl3,MPP4KO_Cl1	Cluster_5 MPP3WT_Cl8,MPP4KO_Cl4	Cluster_22 MPP3WT_Cl1,MPP3WT_Cl2	MPP3WT_MA0739.1 MPP3WT_Cl7	Cluster_7 MPP3WT_Cl4,MPP4KO_Cl5,MPP4KO_Cl7(...)	MPP3WT_Cluster_5 MPP3WT_Cl5	MPP3WT_MA0513.1 MPP3WT_Cl6	MPP3WT_MA1581.1 MPP3WT_Cl10	MPP3WT_Cluster_11 MPP3WT_Cl11	Cluster_1 MPP4KO_Cl6,MPP4KO_Cl3	MPP4WT_Cluster_5 MPP4WT_Cl5	MPP4WT_MA0041.1 MPP4WT_Cl14	MPP4WT_MA0850.1 MPP4WT_Cl15	MPP4WT_MA0109.1 MPP4WT_Cl10	Cluster_18 MPP4WT_Cl19,MPP4WT_Cl18	MPP4WT_Cluster_11 MPP4WT_Cl11	MPP4WT_MA0676.1 MPP4WT_Cl8	MPP4WT_MA0687.1 MPP4WT_Cl1	MPP4WT_Cluster_16 MPP4WT_Cl16	MPP4WT_MA1585.1 MPP4WT_Cl2	MPP4WT_MA0079.4 MPP4WT_SP1
MPP3KO_Cluster_2 MPP3KO_Cl2	-0.0220903245732235	-0.11455038480181495	-0.08644897090543056	-0.028651714137044	-0.06040542754618046	-0.06854267966875063	-0.09364472644129845	-0.04595609067925663	-0.1349156361408919	-0.2617394990182654	-0.12709226050462039	-0.07647906548360428	-0.12500000000000017	-0.17193465016621465	-0.030371552234555378	-0.057965124145948586	-0.05603435540861885	0.37367447794509745	-0.14386499956416965	0.0	0.2766897742758418	-0.23771044793874554	-0.6104904570628987	-0.1317016209057527	0.8291088324974526	0.36258768933419094	0.2988082511514654	-0.27372604358525526	0.28660714478769167	0.35168469521859763	-0.026505281829752245	0.6709667401883748	-0.05631838899632828	-0.08770397231044366	-0.06416963006994005	-0.21777279126078128	-0.09005158013799609	-0.3548433537920867	-0.1191823505504603	-0.08464362697191115	0.5608785106862135
Cluster_4 MPP3WT_Cl14,MPP3WT_Cl3,MPP4KO_Cl1	-0.042265425069729017	1.0129531851078297	-0.14006554662729523	-0.05034227062197501	-0.316746569536744	-0.14834422861945554	-0.23536263634314283	0.49471031314647695	-0.24823632253821948	-0.5200453202517187	-0.26493567785301586	-0.16640059164946955	0.2352089509622425	0.0077710273763876596	-0.06822769315251485	-0.20018840341067484	-0.1035837972901111	0.04219662164553626	1.6729746528083742	0.2766897742758418	0.0	0.07609267069647385	0.2250218956354681	-0.19487945512755692	-0.051581078913056466	-0.3424432204767571	0.36220003620522023	1.0603229617059013	-0.1015348347592726	0.24552613219288658	-0.06743010585338757	-0.13190324311442764	0.5140708147474345	-0.10467457811220558	-0.1265629238951715	1.1584083728619525	-0.18638709661631203	-0.20168511818883617	0.37044642150949775	-0.1960174918606748	-0.27060865383026406
Cluster_5 MPP3WT_Cl8,MPP4KO_Cl4	-0.02179025001859308	0.1226926969421768	-0.13277722762857172	-0.029938611735962996	0.1706512392333424	1.1658819819266633	-0.20219797919066126	0.5236380189488484	0.029981393355439295	2.310629579038729	-0.23005715431761675	0.4487942632927916	1.2834295817030728	0.4850535461195539	-0.04817508840789407	0.35112723887677055	-0.08499938192501152	0.8394111171513932	1.8606382453652015	-0.23771044793874554	0.07609267069647385	0.0	0.3293471335036255	0.9422781274140448	1.2458446024817997	-0.45370808351871705	-0.6092731600414703	0.9688542159702093	-0.4348457311557965	1.4736640540360926	-0.025499960524249996	0.38113088555882924	0.5417192665034911	-0.1118434722254819	-0.1171114866706701	-0.22521198417247013	2.2113163689199027	0.6388507293290294	-0.16076886246837555	0.37671393829950844	0.23292649365077478
Cluster_22 MPP3WT_Cl1,MPP3WT_Cl2	-0.1076086481445367	-0.23134372232382208	1.18443779277744	-0.1396797242633512	0.0856499235788976	0.7380257815427607	-0.42433780818380373	-0.2786409522592678	-0.11147258693499526	-0.3770787201724198	-0.45785538555383515	0.633193078646061	-0.07975864925033824	-0.36262359803513056	-0.13343536784835566	0.1919384237117219	0.16952050041054353	-0.5255593465271403	2.1816149408020036	-0.6104904570628987	0.2250218956354681	0.3293471335036255	0.0	-0.7571261912960822	-0.7894491177869126	0.5078339409208888	-0.046739238259125515	1.4291717794922632	-0.46874999152749086	-0.5954083541840729	-0.1494600984981149	1.1411906852998157	0.743304770225037	-0.278320576143267	-0.2775010423441578	-0.5492707096780448	0.8430091938215657	-0.36235594408124444	-0.19749619235012306	-0.4203786819347673	-1.087235717327911
MPP3WT_MA0739.1 MPP3WT_Cl7	-0.016250002186753616	0.5097545978972314	-0.14381126323954532	-0.029716867478804605	-0.19015827426747792	-0.06960088436543595	-0.15403708498430227	1.4715830790063953	-0.32719903436102676	0.33587133353689513	-0.18707420386917695	-0.10552258570575616	-0.14154452521800404	-0.4664309118004951	-0.03557630114201396	-0.09583410124649142	-0.04946978179240025	-0.2282705478597748	-0.2142825893399051	-0.1317016209057527	-0.19487945512755692	0.9422781274140448	-0.7571261912960822	0.0	0.2669590692335232	0.22248462164308533	-0.06208111959301663	-0.320531979361338	-0.4594383309619374	1.3794261725544625	-0.030081889872257683	-0.09762555894555229	-0.07063073099286256	0.6914631309244363	-0.0688899721853216	-0.19194625209162505	-0.0795310811805913	-0.3515405050943767	1.2829956327041898	-0.15681016135002215	-0.24004793016908
Cluster_7 MPP3WT_Cl4,MPP4KO_Cl5,MPP4KO_Cl7(...)	-0.08762485621650935	0.4815037080330276	0.8196617091558457	-0.12685514621423705	1.3712631549337433	0.5819224429946004	-0.544616289463971	-0.2617114184777529	-0.3398634094820607	0.4969016882517404	0.5152796062136085	0.0776214494084112	0.9341336191005011	0.2774641193084796	-0.16180721082994984	-0.12820543778835577	-0.2185612695413625	1.0564537178932019	5.232072597074615	0.8291088324974526	-0.051581078913056466	1.2458446024817997	-0.7894491177869126	0.2669590692335232	0.0	-0.46051143291995505	-0.8781709812103667	0.09826993907671962	0.5135343728383415	0.6564622742169374	-0.11503475345414856	1.005839672226035	0.5867423703491349	-0.28740226222433474	1.3093103337430239	-0.48130027521118696	-0.35725560438619286	0.3344795342051075	-0.10058807084276204	-0.14439389172328343	0.2803689602266074
MPP3WT_Cluster_5 MPP3WT_Cl5	-0.028944164204535813	1.7699534063447788	0.614049238372635	-0.05262377018740845	0.4473179343554256	-0.10079401547208802	-0.250112774973694	-0.07427677043152857	-0.2544771313933072	0.8613480318130832	-0.20377082960963674	1.7384388348902389	-0.19606816337364663	1.0643552696927479	-0.08013105048936262	-0.18891135955094057	-0.09650414665368011	0.31779812344509945	1.3780274745103775	0.36258768933419094	-0.3424432204767571	-0.45370808351871705	0.5078339409208888	0.22248462164308533	-0.46051143291995505	0.0	0.1931954270585503	0.08666809361485732	0.178972155484052	0.3793461273566973	-0.0515034218726427	1.600784449702325	-0.08538638935346077	-0.10452212761963402	-0.1059778302347662	-0.2824104943961632	-0.133807050433189	0.32471534311618355	1.1723352061674674	-0.13191346630579967	0.19083970021707647
MPP3WT_MA0513.1 MPP3WT_Cl6	-0.04474373151059129	-0.28557304679399204	0.5607623651573951	-0.04582175364920826	-0.21931895315621422	-0.1536716226444218	0.4219333482766055	0.5779997042224112	0.29209545289638905	0.1457905062500768	-0.23428171572723355	1.6745453231451843	0.3349735870443541	-0.45584879905400416	-0.06592198940373828	-0.16273781078651278	-0.09593136918163882	-0.3846874321472667	2.074415640022049	0.2988082511514654	0.36220003620522023	-0.6092731600414703	-0.046739238259125515	-0.06208111959301663	-0.8781709812103667	0.1931954270585503	0.0	-0.1259589037835228	0.4022221960136269	-0.725033948798172	-0.05561367743682579	-0.13056777739510597	-0.14849945498862174	-0.11530921878936626	-0.12698028935532882	-0.2774051988261599	1.127479678550727	0.2368901592293268	-0.232792248039543	0.38504443166337665	-0.21608775022306342
MPP3WT_MA1581.1 MPP3WT_Cl10	-0.017708062189650698	-0.5178704251271133	-0.11404224764236921	-0.03125595317054097	-0.30355654772805224	-0.12456605793987209	-0.16419621025234443	0.6351100299554717	-0.08080956650670135	1.245985658208832	-0.19334123334558198	1.726168732446418	1.6434990441555475	-0.33509491745750924	-0.03498282540611231	-0.1562706966798171	0.6608554672964665	0.9704280175661566	1.6678695449351835	-0.27372604358525526	1.0603229617059013	0.9688542159702093	1.4291717794922632	-0.320531979361338	0.09826993907671962	0.08666809361485732	-0.1259589037835228	0.0	1.408687022019844	-0.2619886185859898	-0.02538212677671104	-0.097620202225044	-0.12096220543425809	-0.09430946856602476	0.614123746939254	-0.008404925731059838	1.1950098753217304	3.5337720410694	0.9784626738317438	-0.15667655735476718	0.6382915728031
MPP3WT_Cluster_11 MPP3WT_Cl11	-0.03494386615242719	0.48285643217477436	0.4535011158894705	0.7380834928572864	0.24920437711518204	1.1252958669486346	-0.30996000282620984	-0.09317373973342039	0.2053427091539088	0.452335456266475	0.3579388570688717	1.1108577751360778	0.8810585096939272	0.8408441223494998	-0.0521910665242485	0.43405922984487955	0.5938514749384987	0.04086660301182104	1.8774616342044295	0.28660714478769167	-0.1015348347592726	-0.4348457311557965	-0.46874999152749086	-0.4594383309619374	0.5135343728383415	0.178972155484052	0.4022221960136269	1.408687022019844	0.0	0.4211463204659058	-0.07774848294409482	1.1202706660824753	0.4609536705748658	-0.12795313233810085	-0.13923614924654115	0.961466755559944	0.48122269146623237	1.0120194356940255	0.3584993187413112	-0.2395147338252911	0.9211479623996428
Cluster_1 MPP4KO_Cl6,MPP4KO_Cl3	-0.03868759812223797	-0.16115183257908727	0.5131255081620121	-0.0848494594064905	1.013118146446917	-0.24850108316293562	-0.3599902190912771	-0.16956188479912462	-0.44455714355773757	-0.4912043018720028	-0.013100823417233119	0.21174235086198262	-0.42691682525940483	-0.2367239793065636	-0.10802603578992787	-0.3062096424204031	-0.1493503598911691	0.15726389109969222	3.245595590628814	0.35168469521859763	0.24552613219288658	1.4736640540360926	-0.5954083541840729	1.3794261725544625	0.6564622742169374	0.3793461273566973	-0.725033948798172	-0.2619886185859898	0.4211463204659058	0.0	-0.06572305049227875	2.6322413627133208	-0.23088210511438215	-0.20124364813604909	2.218859011437717	-0.3212656536728143	-0.21493909620450358	0.756230243876391	0.09333740174111255	-0.3368206722494038	0.4491907850944267
MPP4WT_Cluster_5 MPP4WT_Cl5	-0.02961239703811897	-0.011364033989092989	-0.0634175415523095	-0.11702623077651865	-0.008880243856018861	-0.055038099510675495	0.706488264460867	-0.02594064341683032	0.5005314790615439	-0.06251335174813552	-0.023683602525535474	-0.045266734232496886	-0.030487449707577857	-0.024468760951339014	-0.16971511616039325	-0.007274846988840993	-0.1754148616312686	0.7591438714642209	-0.040677439478777375	-0.026505281829752245	-0.06743010585338757	-0.025499960524249996	-0.1494600984981149	-0.030081889872257683	-0.11503475345414856	-0.0515034218726427	-0.05561367743682579	-0.02538212677671104	-0.07774848294409482	-0.06572305049227875	0.0	-0.17746694574111654	-0.03156515057201318	-0.009878887693525898	0.7377634188898792	0.3005828026544507	-0.027742702900780746	1.2120425499063776	-0.03896977003276593	-0.019888759678535865	-0.0629883507458585
MPP4WT_MA0041.1 MPP4WT_Cl14	-0.04800500100673751	0.48024721106660323	0.658480959563195	-0.016092657536775894	-0.050770120873493856	0.2870178119616892	-0.08123265576486825	-0.049596829588124274	0.9684545917632962	-0.13901432985992707	-0.08338307678917588	0.47301781019045325	-0.05381600197000558	-0.11111679589777465	0.03909856174624585	-0.02629359363348326	-0.0726865552870206	-0.12977195025889304	2.3274973943833284	0.6709667401883748	-0.13190324311442764	0.38113088555882924	1.1411906852998157	-0.09762555894555229	1.005839672226035	1.600784449702325	-0.13056777739510597	-0.097620202225044	1.1202706660824753	2.6322413627133208	-0.17746694574111654	0.0	0.5230289771079746	-0.046112158646475165	-0.11091212332467043	1.2325755561942042	-0.09540238229590652	1.4510580095343109	-0.07644838790406268	-0.07105144175668271	-0.19553769664578782
MPP4WT_MA0850.1 MPP4WT_Cl15	-0.01559967659184838	-0.07018329789302219	-0.03727312703562326	-0.015689997520166876	-0.0586477311038073	2.802902446787556	-0.056866972978431844	-0.02000168184289439	0.7828519967666899	-0.12718343838215854	0.7274207867040398	-0.06906341646932793	-0.04164974761301115	-0.1435612450795645	-0.029304448435706846	-0.02162396028289654	-0.03483991090577544	-0.0864110858595781	-0.12283182781289734	-0.05631838899632828	0.5140708147474345	0.5417192665034911	0.743304770225037	-0.07063073099286256	0.5867423703491349	-0.08538638935346077	-0.14849945498862174	-0.12096220543425809	0.4609536705748658	-0.23088210511438215	-0.03156515057201318	0.5230289771079746	0.0	-0.026958294404583506	-0.039320520813015965	-0.1377538617329312	0.7675174843006779	-0.2007044623347848	-0.055102051819577016	0.7701936584880308	1.0487398327607675
MPP4WT_MA0109.1 MPP4WT_Cl10	-0.0009693614308107151	-0.051669772517967526	-0.034073794128275575	-0.006461303921841977	-0.02943296625602709	-0.0358255026387288	-0.04358625857809205	-0.018869875046792616	-0.19418577271890963	0.5169036908922386	-0.040751918062298206	-0.04611215864647515	-0.03864139250604502	-0.07532564793740737	-0.015053959148548547	-0.02000168184289439	-0.019888759678535865	-0.06250519257107592	-0.07592260473770583	-0.08770397231044366	-0.10467457811220558	-0.1118434722254819	-0.278320576143267	0.6914631309244363	-0.28740226222433474	-0.10452212761963402	-0.11530921878936626	-0.09430946856602476	-0.12795313233810085	-0.20124364813604909	-0.009878887693525898	-0.046112158646475165	-0.026958294404583506	0.0	-0.03925012644259601	-0.11958478375358729	-0.06711032625887393	-0.17066320288980347	0.7117576611710071	-0.031630154844687855	-0.1932356167378791
Cluster_18 MPP4WT_Cl19,MPP4WT_Cl18	2.3385109819721164	-0.09135472026543424	-0.08076165736982269	-0.07711973335647142	-0.03303838111942006	0.5803940677417673	1.3748417631147136	-0.03954633018639604	0.08432873278017607	-0.10810062309755161	0.6665988772044666	-0.05800641408940394	-0.048485364026658116	-0.10751547052881918	-0.04302392338733192	-0.031630154844687855	-0.08454371919962798	0.6074808992914661	-0.07841493724640425	-0.06416963006994005	-0.1265629238951715	-0.1171114866706701	-0.2775010423441578	-0.0688899721853216	1.3093103337430239	-0.1059778302347662	-0.12698028935532882	0.614123746939254	-0.13923614924654115	2.218859011437717	0.7377634188898792	-0.11091212332467043	-0.039320520813015965	-0.03925012644259601	0.0	-0.23400872419059796	0.7722301302264121	-0.2329764827666253	-0.056930708680044455	-0.04463107616496612	0.7660496330498453
MPP4WT_Cluster_11 MPP4WT_Cl11	-0.08409562284376743	0.2994466600142841	0.11886649023683289	-0.1515045933729712	-0.13116050143002275	0.10505572329991895	0.4517682062076184	-0.15336231873944	2.3392377184892297	-0.27030945634811887	-0.16886125414285869	0.2789619440773474	-0.16750417105327042	-0.20959810439242038	3.513354214778046	-0.10511752040413684	3.3170120772928655	-0.295632202354574	0.24031011873270877	-0.21777279126078128	1.1584083728619525	-0.22521198417247013	-0.5492707096780448	-0.19194625209162505	-0.48130027521118696	-0.2824104943961632	-0.2774051988261599	-0.008404925731059838	0.961466755559944	-0.3212656536728143	0.3005828026544507	1.2325755561942042	-0.1377538617329312	-0.11958478375358729	-0.23400872419059796	0.0	4.184948694393606	-0.5477757599947537	0.16546357112707488	-0.1359949984412097	-0.4013564184415109
MPP4WT_MA0676.1 MPP4WT_Cl8	-0.014216218591409311	-0.06598456798429339	-0.05813081880788227	-0.030081889872257676	-0.03622516477896986	0.6460926659424567	-0.06203761749300891	-0.03519684969163045	5.24693668888851	-0.16775177511091977	-0.06523688449283822	0.6711084489792345	0.750813818124912	-0.08435878666823979	-0.06260622153342796	-0.045654877714643466	0.7161604234392956	1.28579844621981	-0.10833803839929929	-0.09005158013799609	-0.18638709661631203	2.2113163689199027	0.8430091938215657	-0.0795310811805913	-0.35725560438619286	-0.133807050433189	1.127479678550727	1.1950098753217304	0.48122269146623237	-0.21493909620450358	-0.027742702900780746	-0.09540238229590652	0.7675174843006779	-0.06711032625887393	0.7722301302264121	4.184948694393606	0.0	-0.3237210522306004	-0.14217117014316788	-0.055910271197063134	-0.22492953989199285
MPP4WT_MA0687.1 MPP4WT_Cl1	-0.09777969722829856	-0.19728130748747044	0.33509938465693967	0.6312364678407273	-0.15502998825324568	-0.24319565686761718	0.36237489217873553	-0.15079564848060198	0.2804537728746746	0.3744967890583593	-0.2574842040599229	0.3456342911743175	0.79682148080359	-0.3158219186579362	-0.11941629469472018	-0.1429680873826372	1.4303332869251335	-0.018179998840222672	2.3461973102697304	-0.3548433537920867	-0.20168511818883617	0.6388507293290294	-0.36235594408124444	-0.3515405050943767	0.3344795342051075	0.32471534311618355	0.2368901592293268	3.5337720410694	1.0120194356940255	0.756230243876391	1.2120425499063776	1.4510580095343109	-0.2007044623347848	-0.17066320288980347	-0.2329764827666253	-0.5477757599947537	-0.3237210522306004	0.0	0.22043727941688704	1.6570013256611216	-0.504980739361104
MPP4WT_Cluster_16 MPP4WT_Cl16	-0.015887711041300726	-0.09436079727683186	-0.058904969893275434	-0.012436551810269921	-0.06958439274227521	-0.066972009608929	-0.12944188673586954	-0.05398672628390066	0.36842278521674016	0.4504782874648369	-0.10699779204298182	-0.09497359655152547	-0.14749379657156805	-0.13574232487938312	-0.03232357601777198	-0.03803271379408665	-0.0689670651984625	-0.14378723752737702	4.464678732917179	-0.1191823505504603	0.37044642150949775	-0.16076886246837555	-0.19749619235012306	1.2829956327041898	-0.10058807084276204	1.1723352061674674	-0.232792248039543	0.9784626738317438	0.3584993187413112	0.09333740174111255	-0.03896977003276593	-0.07644838790406268	-0.055102051819577016	0.7117576611710071	-0.056930708680044455	0.16546357112707488	-0.14217117014316788	0.22043727941688704	0.0	-0.11778299035185337	0.02349537005725193
MPP4WT_MA1585.1 MPP4WT_Cl2	-0.011588698272832116	-0.07377095056894285	-0.036088201851116594	-0.02459024790769046	-0.05534896166953259	0.7643001132375095	-0.05526406687871384	-0.04210011517261103	-0.21681161115438874	0.5339689223125083	-0.08820772011228578	-0.07527434030722553	-0.08116520560583619	-0.2016060749376659	-0.03733374489060151	-0.06469016813236252	-0.04168068413432855	-0.12539789263884757	0.5693177227038992	-0.08464362697191115	-0.1960174918606748	0.37671393829950844	-0.4203786819347673	-0.15681016135002215	-0.14439389172328343	-0.13191346630579967	0.38504443166337665	-0.15667655735476718	-0.2395147338252911	-0.3368206722494038	-0.019888759678535865	-0.07105144175668271	0.7701936584880308	-0.031630154844687855	-0.04463107616496612	-0.1359949984412097	-0.055910271197063134	1.6570013256611216	-0.11778299035185337	0.0	-0.07477508519512549
MPP4WT_MA0079.4 MPP4WT_SP1	0.716452131467289	-0.07377715746153823	1.3924532672306886	-0.10564544794953959	0.7547341555502384	1.079680568258236	-0.4118554815498125	-0.2163509299021253	-0.4239760197370217	-0.36008705804395197	0.6803547893667319	0.3031046023538794	-0.021246043089255026	0.5109541542171675	-0.09519988081540273	0.5226067462458117	-0.13485949663482072	0.16640664828413104	4.129776530209431	0.5608785106862135	-0.27060865383026406	0.23292649365077478	-1.087235717327911	-0.24004793016908	0.2803689602266074	0.19083970021707647	-0.21608775022306342	0.6382915728031	0.9211479623996428	0.4491907850944267	-0.0629883507458585	-0.19553769664578782	1.0487398327607675	-0.1932356167378791	0.7660496330498453	-0.4013564184415109	-0.22492953989199285	-0.504980739361104	0.02349537005725193	-0.07477508519512549	0.0
